Current (A),Voltage_B1(V),Voltage_B2(V),Voltage_B3(V)
1.659770,4.054016,4.103421,4.137956
1.658948,4.053192,4.102593,4.137125
1.658948,4.054016,4.103421,4.137956
1.659770,4.053192,4.103421,4.137956
1.658948,4.053192,4.103421,4.137956
1.658948,4.054016,4.103421,4.137956
1.659770,4.053192,4.103421,4.137956
1.659770,4.054016,4.103421,4.137956
1.658948,4.053192,4.103421,4.137956
1.658948,4.054016,4.103421,4.137956
1.658948,4.053192,4.103421,4.137125
1.658948,4.053192,4.103421,4.137956
1.658948,4.053192,4.103421,4.137956
1.658125,4.053192,4.103421,4.137956
1.658948,4.053192,4.103421,4.137956
1.659770,4.053192,4.103421,4.137956
1.659770,4.054016,4.104249,4.138787
1.659770,4.054016,4.103421,4.138787
1.659770,4.053192,4.103421,4.138787
1.659770,4.054016,4.103421,4.138787
1.659770,4.053192,4.103421,4.137956
1.659770,4.053192,4.103421,4.138787
1.658125,4.054016,4.103421,4.138787
1.658948,4.053192,4.103421,4.137956
1.658948,4.054016,4.103421,4.138787
1.658948,4.054016,4.104249,4.139618
1.658948,4.054016,4.103421,4.138787
1.658125,4.054840,4.104249,4.138787
1.658948,4.054840,4.104249,4.139618
1.658948,4.054016,4.104249,4.139618
1.658948,4.053192,4.104249,4.138787
1.658948,4.054016,4.103421,4.138787
1.658948,4.054016,4.104249,4.138787
1.659770,4.053192,4.103421,4.137956
1.658948,4.054840,4.104249,4.139618
1.658948,4.054840,4.104249,4.139618
1.659770,4.054840,4.103421,4.140449
1.659770,4.054016,4.103421,4.139618
1.659770,4.054840,4.103421,4.140449
1.658948,4.055665,4.104249,4.140449
1.658948,4.055665,4.104249,4.140449
1.658948,4.054840,4.104249,4.139618
1.658948,4.055665,4.104249,4.139618
1.658948,4.055665,4.104249,4.139618
1.658948,4.055665,4.104249,4.139618
1.658948,4.055665,4.104249,4.140449
1.658948,4.054840,4.104249,4.140449
1.658948,4.055665,4.104249,4.140449
1.658948,4.055665,4.105078,4.140449
1.658948,4.055665,4.104249,4.140449
1.658125,4.055665,4.104249,4.140449
1.658125,4.054840,4.104249,4.140449
1.658948,4.054840,4.104249,4.140449
1.658948,4.054840,4.104249,4.140449
1.659770,4.054840,4.104249,4.140449
1.658948,4.054016,4.104249,4.140449
1.659770,4.054016,4.104249,4.140449
1.659770,4.054840,4.105078,4.140449
1.658948,4.054840,4.104249,4.140449
1.659770,4.054840,4.104249,4.140449
1.658125,4.054840,4.104249,4.140449
1.658948,4.054840,4.104249,4.140449
1.657303,4.054840,4.104249,4.140449
1.658948,4.054840,4.104249,4.140449
1.658125,4.054840,4.105078,4.140449
1.658948,4.054840,4.104249,4.140449
1.658948,4.054840,4.104249,4.140449
1.658948,4.054840,4.105078,4.140449
1.658948,4.055665,4.105078,4.140449
1.658948,4.055665,4.104249,4.140449
1.658948,4.055665,4.104249,4.140449
1.658948,4.055665,4.104249,4.140449
1.659770,4.054840,4.104249,4.140449
1.658125,4.055665,4.104249,4.139618
1.658948,4.054840,4.104249,4.140449
1.658948,4.055665,4.105078,4.140449
1.658948,4.055665,4.105078,4.140449
1.658125,4.055665,4.105078,4.140449
1.658125,4.055665,4.105078,4.141280
1.658125,4.055665,4.105906,4.141280
1.658125,4.055665,4.105906,4.142111
1.658125,4.055665,4.105078,4.141280
1.658125,4.055665,4.105078,4.141280
1.658125,4.056489,4.105906,4.142111
1.658948,4.055665,4.105906,4.140449
1.658125,4.055665,4.105906,4.142111
1.658948,4.055665,4.105906,4.141280
1.657303,4.056489,4.106734,4.142942
1.658125,4.055665,4.105906,4.141280
1.658125,4.055665,4.105906,4.141280
1.658948,4.057313,4.105906,4.142111
1.658125,4.056489,4.105078,4.142111
1.658125,4.057313,4.105906,4.142942
1.658948,4.056489,4.105906,4.142111
1.658125,4.056489,4.106734,4.142942
1.658948,4.055665,4.105906,4.142111
1.659770,4.055665,4.106734,4.142942
1.658948,4.055665,4.105906,4.142942
1.658125,4.057313,4.106734,4.142942
1.658948,4.056489,4.105906,4.142942
1.658125,4.055665,4.105906,4.142111
1.658948,4.057313,4.106734,4.143774
1.658948,4.056489,4.105906,4.142111
1.658948,4.058137,4.106734,4.142942
1.658125,4.056489,4.105906,4.142111
1.658948,4.058137,4.106734,4.143774
1.658948,4.056489,4.105906,4.142111
1.658125,4.056489,4.105906,4.142111
1.658125,4.058137,4.105906,4.142942
1.658125,4.056489,4.105906,4.142111
1.658125,4.058137,4.106734,4.142942
1.659770,4.057313,4.105906,4.142111
1.658948,4.058961,4.107562,4.144605
1.658948,4.056489,4.105906,4.142111
1.658125,4.056489,4.106734,4.142942
1.659770,4.057313,4.107562,4.142942
1.658125,4.056489,4.105906,4.142942
1.658125,4.058137,4.107562,4.143774
1.659770,4.057313,4.105906,4.142111
1.658948,4.058961,4.107562,4.144605
1.659770,4.056489,4.106734,4.142942
1.658948,4.056489,4.105906,4.142942
1.658125,4.058961,4.107562,4.143774
1.658948,4.056489,4.105906,4.142942
1.658125,4.058961,4.108390,4.143774
1.658125,4.056489,4.105906,4.142942
1.658948,4.057313,4.106734,4.144605
1.658125,4.056489,4.106734,4.142942
1.659770,4.056489,4.105906,4.142942
1.658125,4.058137,4.107562,4.145436
1.658125,4.056489,4.105906,4.143774
1.658948,4.057313,4.107562,4.144605
1.658948,4.056489,4.106734,4.142942
1.658948,4.056489,4.105906,4.143774
1.658125,4.058137,4.106734,4.145436
1.658948,4.056489,4.105906,4.143774
1.658125,4.058961,4.108390,4.145436
1.658125,4.055665,4.105906,4.142942
1.658948,4.058137,4.107562,4.144605
1.658125,4.058137,4.108390,4.145436
1.658948,4.056489,4.105906,4.144605
1.658948,4.058961,4.108390,4.145436
1.658125,4.056489,4.106734,4.144605
1.658948,4.056489,4.106734,4.143774
1.659770,4.058961,4.108390,4.146267
1.658948,4.056489,4.106734,4.143774
1.658125,4.058961,4.109218,4.146267
1.659770,4.057313,4.107562,4.143774
1.658125,4.057313,4.107562,4.144605
1.658125,4.059785,4.110046,4.146267
1.658948,4.056489,4.107562,4.143774
1.657303,4.058137,4.108390,4.145436
1.658948,4.058137,4.108390,4.145436
1.658948,4.057313,4.107562,4.144605
1.657303,4.058961,4.108390,4.146267
1.658125,4.058137,4.107562,4.145436
1.658125,4.057313,4.107562,4.144605
1.657303,4.059785,4.109218,4.147098
1.658948,4.056489,4.106734,4.144605
1.658125,4.057313,4.107562,4.145436
1.658125,4.059785,4.109218,4.147929
1.658948,4.057313,4.107562,4.145436
1.658948,4.057313,4.107562,4.145436
1.656481,4.059785,4.109218,4.147098
1.658948,4.057313,4.107562,4.145436
1.657303,4.058961,4.108390,4.146267
1.658948,4.058137,4.108390,4.146267
1.659770,4.057313,4.107562,4.145436
1.657303,4.058961,4.108390,4.147098
1.658948,4.058961,4.108390,4.147098
1.658125,4.056489,4.107562,4.145436
1.658948,4.058961,4.109218,4.146267
1.658125,4.058137,4.108390,4.146267
1.658948,4.057313,4.107562,4.145436
1.658125,4.058961,4.110046,4.147929
1.658948,4.058137,4.108390,4.146267
1.659770,4.056489,4.107562,4.145436
1.658948,4.058961,4.110046,4.147098
1.659770,4.058961,4.108390,4.146267
1.658125,4.058137,4.107562,4.145436
1.658125,4.058961,4.109218,4.147098
1.658948,4.059785,4.110046,4.147929
1.658125,4.057313,4.108390,4.145436
1.658948,4.058137,4.108390,4.147098
1.658125,4.060609,4.110874,4.148760
1.658948,4.058137,4.108390,4.146267
1.658125,4.058137,4.108390,4.146267
1.658125,4.059785,4.110874,4.148760
1.658125,4.058961,4.108390,4.146267
1.657303,4.058137,4.109218,4.145436
1.658948,4.059785,4.110046,4.147098
1.657303,4.060609,4.110874,4.147929
1.658125,4.058137,4.109218,4.146267
1.658125,4.057313,4.108390,4.145436
1.657303,4.059785,4.110874,4.148760
1.658125,4.058961,4.109218,4.147098
1.658125,4.058137,4.108390,4.146267
1.658948,4.058961,4.110046,4.147098
1.657303,4.059785,4.110874,4.147929
1.658948,4.058137,4.108390,4.146267
1.658948,4.058961,4.108390,4.146267
1.658125,4.059785,4.110874,4.148760
1.658125,4.058961,4.110046,4.147098
1.658948,4.058137,4.108390,4.145436
1.658948,4.058961,4.110046,4.147929
1.657303,4.060609,4.110874,4.148760
1.658948,4.058137,4.108390,4.146267
1.658125,4.058137,4.108390,4.146267
1.657303,4.059785,4.110046,4.147929
1.658125,4.060609,4.111702,4.148760
1.659770,4.058137,4.108390,4.146267
1.658125,4.058137,4.108390,4.147098
1.658125,4.059785,4.110046,4.147929
1.658125,4.060609,4.110874,4.148760
1.658948,4.058961,4.109218,4.147098
1.658125,4.058961,4.109218,4.147929
1.657303,4.059785,4.110046,4.148760
1.658125,4.061434,4.110874,4.149591
1.658948,4.058137,4.109218,4.147929
1.658948,4.058137,4.108390,4.147098
1.658125,4.059785,4.110874,4.148760
1.658125,4.061434,4.111702,4.150422
1.658948,4.059785,4.110046,4.148760
1.659770,4.058961,4.109218,4.147929
1.658948,4.058961,4.110046,4.148760
1.658125,4.061434,4.112531,4.150422
1.658125,4.059785,4.110874,4.148760
1.658125,4.058961,4.109218,4.147929
1.658125,4.058961,4.110046,4.147929
1.657303,4.060609,4.111702,4.150422
1.657303,4.058961,4.110874,4.148760
1.657303,4.058961,4.110046,4.147929
1.658948,4.058961,4.109218,4.148760
1.657303,4.061434,4.112531,4.150422
1.656481,4.060609,4.111702,4.150422
1.657303,4.058961,4.110046,4.147929
1.658948,4.058961,4.110046,4.148760
1.657303,4.059785,4.110874,4.149591
1.657303,4.061434,4.112531,4.150422
1.656481,4.061434,4.111702,4.150422
1.658948,4.059785,4.110046,4.148760
1.658125,4.058961,4.110046,4.147929
1.658125,4.061434,4.111702,4.149591
1.657303,4.061434,4.112531,4.150422
1.658948,4.059785,4.110046,4.148760
1.658125,4.058961,4.110874,4.147929
1.658125,4.060609,4.110874,4.149591
1.657303,4.061434,4.111702,4.150422
1.657303,4.060609,4.111702,4.150422
1.657303,4.058961,4.110046,4.148760
1.657303,4.059785,4.110046,4.147929
1.657303,4.060609,4.110874,4.150422
1.657303,4.061434,4.111702,4.150422
1.658125,4.060609,4.112531,4.150422
1.658125,4.059785,4.110874,4.147929
1.657303,4.059785,4.110046,4.147929
1.657303,4.061434,4.110874,4.149591
1.657303,4.061434,4.112531,4.150422
1.657303,4.061434,4.112531,4.151253
1.658125,4.058961,4.110046,4.148760
1.658125,4.059785,4.110046,4.149591
1.658125,4.059785,4.110046,4.149591
1.657303,4.061434,4.111702,4.151253
1.657303,4.062258,4.112531,4.152084
1.658125,4.059785,4.110874,4.149591
1.658125,4.059785,4.110046,4.149591
1.658125,4.060609,4.110874,4.150422
1.658125,4.062258,4.111702,4.152084
1.657303,4.062258,4.111702,4.152084
1.657303,4.059785,4.110046,4.149591
1.658125,4.059785,4.110046,4.150422
1.657303,4.061434,4.110874,4.150422
1.657303,4.062258,4.112531,4.152084
1.657303,4.061434,4.112531,4.152084
1.658948,4.058961,4.110046,4.150422
1.658125,4.058961,4.110046,4.150422
1.658125,4.060609,4.111702,4.151253
1.658125,4.061434,4.112531,4.152084
1.657303,4.061434,4.112531,4.152084
1.657303,4.058961,4.110874,4.150422
1.657303,4.059785,4.110874,4.150422
1.657303,4.060609,4.110874,4.151253
1.656481,4.062258,4.112531,4.152915
1.657303,4.062258,4.112531,4.152915
1.656481,4.060609,4.110874,4.150422
1.658125,4.059785,4.110874,4.149591
1.658125,4.061434,4.112531,4.152915
1.657303,4.062258,4.113359,4.152084
1.657303,4.062258,4.113359,4.152915
1.658125,4.061434,4.110874,4.152084
1.658125,4.059785,4.110874,4.151253
1.658125,4.060609,4.110874,4.151253
1.657303,4.061434,4.112531,4.153746
1.657303,4.061434,4.113359,4.152915
1.657303,4.059785,4.110874,4.151253
1.658125,4.059785,4.110874,4.151253
1.657303,4.061434,4.111702,4.152915
1.657303,4.063082,4.113359,4.152915
1.657303,4.062258,4.113359,4.152915
1.657303,4.060609,4.110874,4.151253
1.657303,4.059785,4.110874,4.151253
1.656481,4.061434,4.112531,4.152915
1.656481,4.062258,4.112531,4.152915
1.656481,4.061434,4.112531,4.152915
1.657303,4.059785,4.110046,4.150422
1.657303,4.060609,4.110046,4.150422
1.655659,4.063082,4.113359,4.152915
1.657303,4.062258,4.113359,4.152915
1.657303,4.061434,4.110874,4.151253
1.657303,4.060609,4.110874,4.152084
1.657303,4.063082,4.113359,4.152915
1.657303,4.063082,4.113359,4.153746
1.657303,4.061434,4.111702,4.152915
1.657303,4.060609,4.110874,4.151253
1.656481,4.061434,4.111702,4.152084
1.656481,4.063082,4.113359,4.153746
1.657303,4.063906,4.113359,4.153746
1.656481,4.061434,4.110874,4.152084
1.657303,4.061434,4.111702,4.152084
1.656481,4.063082,4.113359,4.153746
1.656481,4.063082,4.113359,4.154577
1.657303,4.062258,4.112531,4.152915
1.657303,4.060609,4.110874,4.151253
1.657303,4.061434,4.112531,4.152915
1.657303,4.063082,4.113359,4.153746
1.656481,4.062258,4.113359,4.153746
1.657303,4.060609,4.110874,4.151253
1.657303,4.061434,4.110874,4.152084
1.656481,4.063906,4.114187,4.153746
1.656481,4.063082,4.113359,4.153746
1.657303,4.060609,4.111702,4.152084
1.657303,4.061434,4.112531,4.152915
1.656481,4.063082,4.114187,4.154577
1.657303,4.063082,4.114187,4.155409
1.657303,4.061434,4.111702,4.152915
1.657303,4.061434,4.112531,4.152915
1.656481,4.063906,4.113359,4.154577
1.657303,4.063906,4.114187,4.154577
1.657303,4.060609,4.110874,4.152084
1.657303,4.061434,4.113359,4.153746
1.656481,4.063082,4.113359,4.154577
1.657303,4.063082,4.114187,4.154577
1.657303,4.060609,4.111702,4.152915
1.657303,4.063082,4.114187,4.153746
1.657303,4.063906,4.115015,4.155409
1.657303,4.062258,4.113359,4.152915
1.657303,4.062258,4.113359,4.152915
1.657303,4.063906,4.114187,4.155409
1.657303,4.063906,4.114187,4.154577
1.658125,4.061434,4.111702,4.152915
1.657303,4.063082,4.113359,4.154577
1.657303,4.063906,4.115015,4.155409
1.657303,4.063906,4.113359,4.153746
1.657303,4.062258,4.112531,4.152915
1.657303,4.063906,4.114187,4.155409
1.656481,4.063906,4.114187,4.155409
1.657303,4.061434,4.112531,4.152084
1.657303,4.063082,4.113359,4.153746
1.656481,4.064730,4.115015,4.155409
1.657303,4.063082,4.113359,4.154577
1.657303,4.062258,4.113359,4.152915
1.656481,4.064730,4.115015,4.155409
1.656481,4.063906,4.113359,4.155409
1.657303,4.063082,4.112531,4.152915
1.656481,4.063906,4.114187,4.155409
1.657303,4.063906,4.114187,4.155409
1.657303,4.061434,4.111702,4.152915
1.657303,4.064730,4.115015,4.156240
1.656481,4.063906,4.115015,4.156240
1.657303,4.062258,4.112531,4.152915
1.657303,4.063906,4.113359,4.154577
1.657303,4.063906,4.115015,4.155409
1.657303,4.063082,4.113359,4.154577
1.657303,4.062258,4.113359,4.152915
1.656481,4.063906,4.115015,4.155409
1.656481,4.064730,4.115015,4.155409
1.657303,4.062258,4.113359,4.152915
1.656481,4.064730,4.115843,4.155409
1.657303,4.063906,4.115843,4.155409
1.657303,4.062258,4.113359,4.152915
1.657303,4.064730,4.115843,4.155409
1.656481,4.064730,4.115843,4.155409
1.656481,4.062258,4.113359,4.152915
1.656481,4.064730,4.115843,4.156240
1.656481,4.064730,4.115843,4.156240
1.656481,4.062258,4.113359,4.153746
1.657303,4.064730,4.115843,4.155409
1.657303,4.063906,4.115015,4.155409
1.656481,4.063082,4.114187,4.153746
1.656481,4.065554,4.115843,4.156240
1.656481,4.064730,4.115015,4.155409
1.657303,4.063082,4.113359,4.153746
1.656481,4.065554,4.115015,4.156240
1.656481,4.063082,4.113359,4.155409
1.655659,4.063906,4.114187,4.156240
1.656481,4.064730,4.115843,4.157071
1.657303,4.062258,4.113359,4.154577
1.656481,4.064730,4.115843,4.157071
1.657303,4.064730,4.115843,4.157071
1.657303,4.062258,4.113359,4.155409
1.657303,4.064730,4.115843,4.157071
1.657303,4.063906,4.115015,4.156240
1.657303,4.062258,4.113359,4.155409
1.656481,4.063906,4.115843,4.157071
1.657303,4.063906,4.115015,4.156240
1.657303,4.063082,4.115015,4.155409
1.656481,4.064730,4.115843,4.157902
1.657303,4.063082,4.114187,4.155409
1.656481,4.064730,4.115843,4.157902
1.656481,4.063906,4.115843,4.157071
1.657303,4.063082,4.114187,4.155409
1.657303,4.064730,4.115843,4.156240
1.656481,4.063906,4.114187,4.155409
1.656481,4.063906,4.114187,4.156240
1.655659,4.065554,4.115015,4.157071
1.656481,4.063082,4.113359,4.155409
1.656481,4.064730,4.115843,4.157902
1.656481,4.064730,4.115843,4.157902
1.657303,4.063082,4.114187,4.155409
1.656481,4.065554,4.115843,4.157902
1.656481,4.063906,4.114187,4.155409
1.656481,4.064730,4.116671,4.157902
1.656481,4.064730,4.115843,4.157902
1.657303,4.063906,4.115015,4.156240
1.655659,4.064730,4.116671,4.157902
1.657303,4.063906,4.114187,4.156240
1.656481,4.065554,4.116671,4.157902
1.656481,4.064730,4.115843,4.157902
1.658125,4.063906,4.115015,4.155409
1.657303,4.065554,4.116671,4.157902
1.656481,4.063906,4.115015,4.156240
1.656481,4.064730,4.116671,4.157902
1.656481,4.063906,4.116671,4.157071
1.656481,4.063906,4.115015,4.156240
1.654837,4.065554,4.116671,4.157902
1.656481,4.063906,4.115015,4.155409
1.656481,4.065554,4.116671,4.157902
1.656481,4.065554,4.116671,4.157902
1.657303,4.064730,4.116671,4.156240
1.656481,4.064730,4.116671,4.157902
1.657303,4.063906,4.115843,4.157071
1.657303,4.064730,4.117499,4.157902
1.657303,4.063906,4.115843,4.157071
1.655659,4.064730,4.116671,4.157902
1.657303,4.065554,4.116671,4.157902
1.657303,4.063906,4.115843,4.156240
1.656481,4.065554,4.117499,4.157902
1.657303,4.063906,4.115843,4.157071
1.656481,4.064730,4.116671,4.157902
1.657303,4.063906,4.115843,4.156240
1.655659,4.064730,4.116671,4.157902
1.655659,4.065554,4.116671,4.157902
1.657303,4.063082,4.115015,4.157071
1.655659,4.065554,4.116671,4.157902
1.657303,4.063906,4.115843,4.157071
1.656481,4.066379,4.117499,4.158733
1.656481,4.065554,4.115843,4.157902
1.656481,4.065554,4.116671,4.157902
1.656481,4.065554,4.117499,4.158733
1.656481,4.064730,4.116671,4.157071
1.656481,4.065554,4.118327,4.158733
1.656481,4.064730,4.116671,4.157902
1.656481,4.064730,4.117499,4.157902
1.656481,4.064730,4.117499,4.157902
1.657303,4.064730,4.116671,4.157902
1.655659,4.066379,4.116671,4.157902
1.656481,4.065554,4.116671,4.157071
1.656481,4.066379,4.116671,4.157902
1.656481,4.065554,4.116671,4.157902
1.656481,4.065554,4.116671,4.157902
1.657303,4.065554,4.115843,4.157902
1.656481,4.064730,4.115843,4.157902
1.655659,4.065554,4.117499,4.158733
1.656481,4.064730,4.116671,4.158733
1.655659,4.065554,4.117499,4.158733
1.655659,4.065554,4.116671,4.158733
1.656481,4.063906,4.115843,4.157902
1.656481,4.066379,4.116671,4.158733
1.655659,4.065554,4.116671,4.158733
1.655659,4.066379,4.117499,4.159564
1.655659,4.066379,4.117499,4.159564
1.655659,4.065554,4.116671,4.158733
1.655659,4.066379,4.116671,4.160395
1.655659,4.064730,4.116671,4.158733
1.655659,4.065554,4.116671,4.159564
1.655659,4.064730,4.116671,4.158733
1.655659,4.065554,4.117499,4.159564
1.655659,4.066379,4.116671,4.159564
1.655659,4.065554,4.116671,4.159564
1.655659,4.066379,4.116671,4.159564
1.656481,4.065554,4.116671,4.159564
1.655659,4.065554,4.117499,4.159564
1.656481,4.064730,4.116671,4.158733
1.656481,4.066379,4.117499,4.159564
1.655659,4.065554,4.116671,4.158733
1.655659,4.065554,4.115843,4.158733
1.655659,4.066379,4.117499,4.159564
1.655659,4.065554,4.117499,4.159564
1.655659,4.065554,4.117499,4.160395
1.655659,4.065554,4.118327,4.160395
1.655659,4.065554,4.117499,4.159564
1.655659,4.065554,4.118327,4.160395
1.655659,4.065554,4.117499,4.159564
1.656481,4.066379,4.118327,4.159564
1.656481,4.065554,4.118327,4.159564
1.657303,4.066379,4.118327,4.159564
1.655659,4.066379,4.118327,4.159564
1.656481,4.065554,4.118327,4.159564
1.655659,4.066379,4.118327,4.160395
1.656481,4.066379,4.118327,4.159564
1.656481,4.066379,4.118327,4.160395
1.655659,4.066379,4.118327,4.159564
1.656481,4.065554,4.117499,4.160395
1.656481,4.065554,4.118327,4.160395
1.655659,4.065554,4.117499,4.160395
1.655659,4.065554,4.118327,4.160395
1.656481,4.066379,4.118327,4.160395
1.656481,4.066379,4.117499,4.160395
1.656481,4.066379,4.117499,4.161226
1.656481,4.066379,4.118327,4.160395
1.656481,4.066379,4.118327,4.160395
1.656481,4.066379,4.118327,4.160395
1.656481,4.066379,4.118327,4.160395
1.655659,4.066379,4.118327,4.160395
1.655659,4.066379,4.118327,4.160395
1.655659,4.066379,4.117499,4.160395
1.657303,4.066379,4.118327,4.160395
1.655659,4.066379,4.118327,4.160395
1.656481,4.066379,4.118327,4.160395
1.656481,4.066379,4.118327,4.161226
1.655659,4.066379,4.118327,4.160395
1.656481,4.066379,4.118327,4.160395
1.656481,4.066379,4.118327,4.161226
1.655659,4.066379,4.118327,4.160395
1.656481,4.066379,4.117499,4.160395
1.656481,4.066379,4.117499,4.160395
1.655659,4.066379,4.117499,4.160395
1.656481,4.066379,4.118327,4.160395
1.654837,4.066379,4.117499,4.161226
1.656481,4.066379,4.118327,4.160395
1.656481,4.066379,4.118327,4.160395
1.657303,4.066379,4.118327,4.161226
1.656481,4.066379,4.117499,4.160395
1.657303,4.066379,4.117499,4.160395
1.656481,4.065554,4.117499,4.160395
1.656481,4.066379,4.117499,4.161226
1.656481,4.066379,4.118327,4.162057
1.657303,4.066379,4.117499,4.161226
1.655659,4.067203,4.118327,4.161226
1.656481,4.066379,4.118327,4.161226
1.656481,4.067203,4.118327,4.161226
1.655659,4.066379,4.118327,4.162057
